# Rime user dictionary
#@/db_name	luna_pinyin.userdb.kct
#@/db_type	userdb
#@/rime_version	1.2.0
#@/tick	7179
#@/user_id	ff85f8fa-9b37-4781-86d8-a82aef9341bf
a 	啊	c=21 d=1.40163 t=7179
ti le 	踢了	c=1 d=0.00144449 t=7179
ti mu 	題目	c=8 d=1.27234e-05 t=7179
ti qu 	提取	c=1 d=4.37327e-06 t=7179
ti shi 	提示	c=17 d=0.642398 t=7179
ti shi fu 	提示符	c=1 d=1 t=2149
ti shi hao 	提示號	c=1 d=0.062662 t=7179
ti wen 	提問	c=2 d=0.00113642 t=7179
ti wen ti 	提問題	c=1 d=0.00263203 t=7179
ti xi 	體系	c=2 d=0.014418 t=7179
ti xing 	提醒	c=1 d=1 t=1051
ti yan 	體驗	c=1 d=2.24867e-05 t=7179
ti yan ban 	體驗版	c=3 d=1.90937 t=3271
ti yan zu 	體驗組	c=1 d=1 t=3028
ti zhi 	體制	c=1 d=1.83724e-09 t=7179
tian 	天	c=8 d=5.91734 t=3163
tian chong 	填充	c=1 d=1.18672e-14 t=7179
tian jia 	添加	c=14 d=0.482908 t=7179
tian jin 	天津	c=1 d=3.16034e-08 t=7179
tian qi 	天氣	c=2 d=0.911374 t=7179
tian qi 	田齊	c=1 d=1 t=1750
tian shang 	天上	c=1 d=1 t=1017
tian sheng 	天生	c=1 d=0.45612 t=7179
tian xie 	填寫	c=2 d=0.0156207 t=7179
tian zhen lan man 	天真爛漫	c=1 d=0.178405 t=7179
tian zhen lan man de 	天真爛漫的	c=1 d=0.0699482 t=7179
tiao 	條	c=1 d=1 t=293
tiao guo 	跳過	c=1 d=1 t=2814
tiao jie 	調節	c=2 d=0.447088 t=7179
tiao shi 	調試	c=2 d=4.7805e-13 t=7179
tiao su qi 	調速器	c=5 d=4.05418 t=4547
tiao xing ma 	條形碼	c=1 d=0.0596059 t=7179
tiao zheng 	調整	c=5 d=8.90135e-06 t=7179
tie 	貼	c=2 d=7.98788e-06 t=7179
tie ba 	貼吧	c=1 d=0.00786762 t=7179
tie chu 	貼出	c=2 d=1.42347e-07 t=7179
tie dao 	貼到	c=1 d=1.01598e-10 t=7179
tie shang 	貼上	c=1 d=3.99687e-06 t=7179
tie zai 	貼在	c=1 d=3.59848e-06 t=7179
tie zi 	帖子	c=5 d=1.86028 t=7179
ting chu lai 	聽出來	c=1 d=0.436049 t=7179
ting ni 	聽你	c=0 d=3.08924e-06 t=7179
ting ni de 	聽你的	c=1 d=3.10473e-05 t=7179
ting tong 	聽筒	c=1 d=1.09753 t=3853
ting tong wang 	聽筒網	c=1 d=1 t=3849
ting zai 	停在	c=1 d=2.5441e-15 t=7179
ting zhe 	聽着	c=1 d=0.774916 t=7179
tong bu 	同步	c=4 d=1.86071 t=4089
tong chang 	通常	c=1 d=6.81262e-15 t=7179
tong guo 	通過	c=11 d=0.484743 t=7179
tong ji 	同濟	c=1 d=1 t=2007
tong ji 	統計	c=2 d=0.000364761 t=7179
tong shi 	同是	c=1 d=0.0880368 t=7179
tong shi 	同時	c=4 d=0.000256448 t=7179
tong xin 	通信	c=2 d=3.32384e-12 t=7179
tong yang 	同樣	c=1 d=0.0706512 t=7179
tong yi 	統一	c=1 d=0.00191125 t=7179
tong yi ge 	同一個	c=1 d=1 t=2636
tong yong 	通用	c=1 d=0.226502 t=7179
tong zu 	同組	c=0 d=1.31041e-05 t=7179
tong zu ren 	同組人	c=1 d=0.000131698 t=7179
tou 	頭	c=1 d=1 t=2380
tou dai 	頭戴	c=1 d=1 t=2431
tou jian li 	投簡歷	c=1 d=0.12493 t=7179
tou le 	投了	c=1 d=0.0432828 t=7179
tou ming 	透明	c=3 d=1.97859 t=3130
tou piao 	投票	c=1 d=1.08869 t=2844
tou piao tie 	投票貼	c=1 d=1 t=2821
tu 	圖	c=7 d=0.0582748 t=7179
tu biao 	圖標	c=13 d=0.313833 t=7179
tu pian 	圖片	c=7 d=4.46597e-05 t=7179
tu po 	突破	c=1 d=7.36097e-14 t=7179
tu xiang 	圖像	c=6 d=5.19713e-07 t=7179
tu xiang xin xi 	圖像信息	c=1 d=9.17233e-14 t=7179
tu xin ku 	圖辛苦	c=1 d=0.585669 t=7179
tu xing 	圖形	c=1 d=0.231297 t=7179
tu xing hua 	圖形化	c=2 d=1.01699 t=4188
tu xing ku 	圖形庫	c=1 d=0.588605 t=7179
tuan dui 	團隊	c=1 d=1.55858e-15 t=7179
tui 	退	c=2 d=0.151174 t=7179
tui chu 	退出	c=1 d=1 t=179
tui huan huo 	退換貨	c=1 d=0.0992613 t=7179
tui jian 	推薦	c=2 d=0.0788664 t=7179
tui song 	推送	c=1 d=1 t=3875
tuo hui lai 	拖回來	c=1 d=1 t=203
tuo jie 	脫節	c=1 d=4.06916e-11 t=7179
tuo luo yi 	陀螺儀	c=0 d=4.31109e-15 t=7179
tuo pan 	托盤	c=5 d=0.00655462 t=7179
tuo pan tu biao 	托盤圖標	c=1 d=0.0658748 t=7179
u s b 	USB	c=2 d=6.15598e-10 t=7179
wa zi 	襪子	c=1 d=0.384812 t=7179
wai 	外	c=1 d=0.841942 t=7179
wai dao 	歪到	c=1 d=3.41472e-07 t=7179
wai guan 	外觀	c=1 d=1.58488e-06 t=7179
wai jie 	外接	c=1 d=0.00293808 t=7179
wai wei 	外圍	c=1 d=3.42472e-12 t=7179
wan 	彎	c=1 d=1.37807e-08 t=7179
wan 	玩	c=1 d=0.00109719 t=7179
wan an 	晚安	c=2 d=4.31857e-05 t=7179
wan bi 	完畢	c=1 d=1.27211e-08 t=7179
wan cheng 	完成	c=4 d=0.0271173 t=7179
wan le 	彎了	c=1 d=0.331211 t=7179
wan qu 	彎曲	c=2 d=0.972168 t=7179
wan shang 	晚上	c=8 d=0.12892 t=7179
wan wan 	玩玩	c=1 d=1.08384e-06 t=7179
wan xiao 	玩笑	c=2 d=0.429557 t=7179
wan yi 	萬一	c=1 d=0.0739031 t=7179
wan you xi 	玩遊戲	c=0 d=1.92711e-13 t=7179
wan zheng 	完整	c=1 d=0.29671 t=7179
wan zheng bao 	完整包	c=1 d=1 t=4696
wang 	網	c=1 d=1.09704 t=3854
wang dian 	網點	c=1 d=1 t=3904
wang fei 	王菲	c=1 d=1 t=3935
wang ji 	忘記	c=3 d=0.0271173 t=7179
wang ka 	網卡	c=4 d=3.96702 t=3183
wang ka di zhi 	網卡地址	c=1 d=1 t=3182
wang luo 	網絡	c=4 d=0.0970446 t=7179
wang luo qing kuang 	網絡情況	c=1 d=1 t=3186
wang luo yi chang 	網絡異常	c=1 d=0.97531 t=7179
wang luo yin yue 	網絡音樂	c=1 d=1 t=1664
wang shang 	網上	c=4 d=8.60846e-09 t=7179
wang su 	網速	c=1 d=1 t=2387
wang wu 	王五	c=1 d=1.21614e-08 t=7179
wang yi 	網易	c=1 d=0.00206168 t=7179
wang yi yun yin yue 	網易雲音樂	c=1 d=0.00189223 t=7179
wang zhan 	網站	c=1 d=0.634448 t=7179
wang zhi 	網址	c=1 d=1.4306e-07 t=7179
wei 	位	c=4 d=1.75195 t=7179
wei 	唯	c=0 d=0.0158025 t=7179
wei 	喂	c=1 d=1 t=1537
wei 	爲	c=16 d=1.05595 t=7179
wei bi 	未必	c=1 d=0.000151489 t=7179
wei hai 	威海	c=1 d=1 t=2364
wei ju 	微距	c=2 d=1.97045 t=2941
wei le 	爲了	c=4 d=0.128093 t=7179
wei le wang ji er huai nian 	爲了忘記而懷念	c=1 d=0.272532 t=7179
wei li 	爲例	c=1 d=1 t=1202
wei mi 	微米	c=0 d=0.1 t=3962
wei mi hei 	微米黑	c=1 d=1 t=3963
wei nin 	爲您	c=1 d=1 t=1339
wei qi 	爲其	c=1 d=0.511709 t=7179
wei ruan 	微軟	c=3 d=0.000175775 t=7179
wei ruan ya hei 	微軟雅黑	c=1 d=1 t=3234
wei sha 	爲啥	c=4 d=0.732176 t=7179
wei shen me 	爲什麼	c=13 d=0.214904 t=7179
wei shi 	衛視	c=0 d=3.11329e-09 t=7179
wei wu 	威武	c=1 d=1 t=1476
wei xin 	微信	c=1 d=0.000258659 t=7179
wei xiu 	維修	c=1 d=1 t=2663
wei yi 	位移	c=1 d=1 t=3134
wei zhi 	位置	c=1 d=7.09065e-15 t=7179
wei zhi bi ji 	爲知筆記	c=2 d=0.309252 t=7179
wei zhu 	尾註	c=1 d=0.000120966 t=7179
wei zhun 	爲準	c=1 d=1 t=3906
wen 	問	c=5 d=0.00789719 t=7179
wen ben 	文本	c=1 d=0.591555 t=7179
wen dang 	文檔	c=7 d=0.351631 t=7179
wen dang bian ma 	文檔編碼	c=1 d=0.000531398 t=7179
wen dang lei xing 	文檔類型	c=1 d=0.00548905 t=7179
wen dang qi shi 	文檔起始	c=1 d=1.31765e-10 t=7179
wen dang zuo zhe 	文檔作者	c=1 d=1.26599e-10 t=7179
wen de 	問的	c=1 d=0.00264522 t=7179
wen ding ban 	穩定版	c=2 d=1.90937 t=3279
wen du 	溫度	c=9 d=1.26344 t=7179
wen jian 	文件	c=50 d=1.7414 t=7179
wen jian jia 	文件夾	c=5 d=0.00459977 t=7179
wen jian ming 	文件名	c=2 d=0.557106 t=7179
wen jian xi tong 	文件系統	c=1 d=1 t=3208
wen ju 	問句	c=1 d=1.77345e-05 t=7179
wen ti 	問題	c=48 d=1.28528 t=7179
wen wen 	問問	c=3 d=0.185444 t=7179
wen wo 	問我	c=2 d=2.03179e-09 t=7179
wen xian 	文獻	c=3 d=0.0115662 t=7179
wen zhang 	文章	c=2 d=0.00960953 t=7179
wen zhang biao ti 	文章標題	c=1 d=1 t=1688
wen zhang ri qi 	文章日期	c=1 d=1 t=1690
wen zhang zuo zhe 	文章作者	c=1 d=1 t=1689
wen zhou ren 	溫州人	c=1 d=2.26695e-11 t=7179
wen zi 	文字	c=11 d=6.64432e-05 t=7179
wi fi 	WiFi	c=4 d=1 t=4585
windows 	Windows	c=33 d=0.000266488 t=7179
wo 	我	c=327 d=9.01872 t=7179
wo ai ni 	我愛你	c=0 d=0.1 t=3704
wo cai 	我猜	c=2 d=0.210136 t=7179
wo cao 	我操	c=1 d=1.12846e-10 t=7179
wo de 	我的	c=44 d=1.92755 t=7179
wo dou shi 	我都是	c=1 d=0.494109 t=7179
wo hen 	我很	c=1 d=0.0113608 t=7179
wo hen zan tong 	我很贊同	c=1 d=0.114178 t=7179
wo ji de 	我記得	c=1 d=9.76306e-13 t=7179
wo jue de 	我覺得	c=6 d=0.941765 t=7179
wo ma wei luo 	我馬維駱	c=1 d=1 t=1672
wo me jian li 	我麼建立	c=1 d=1 t=1776
wo men 	我們	c=29 d=0.753034 t=7179
wo men dou shi 	我們都是	c=1 d=2.15639e-11 t=7179
wo neng 	我能	c=1 d=0.744532 t=7179
wo shi 	我是	c=12 d=0.353455 t=7179
wo shi ge shou 	我是歌手	c=2 d=4.95878e-06 t=7179
wo shuo 	我說	c=1 d=0.0507928 t=7179
wo windows 	我Windows	c=1 d=0.00458484 t=7179
wo xiang 	我想	c=3 d=0.000162473 t=7179
wo ye 	我也	c=4 d=0.00126207 t=7179
wo ye shi 	我也是	c=1 d=0.100259 t=7179
wo ye zai 	我也在	c=1 d=8.38288e-14 t=7179
wo yi zhi 	我一直	c=1 d=0.115903 t=7179
wo zhi dao 	我知道	c=1 d=0.000668817 t=7179
wu 	五	c=3 d=0.0031042 t=7179
wu 	吳	c=1 d=1.5037e-06 t=7179
wu 	無	c=7 d=0.835331 t=7179
wu bi 	務必	c=1 d=1 t=1693
wu cai 	五彩	c=0 d=8.29947e-15 t=7179
wu cai cheng 	五彩城	c=1 d=8.34107e-14 t=7179
wu fa 	無法	c=4 d=0.343949 t=7179
wu fa ding wei 	無法定位	c=1 d=1 t=3598
wu gu zhang 	無故障	c=1 d=0.0746459 t=7179
wu guan 	無關	c=2 d=9.36468e-06 t=7179
wu gui 	烏龜	c=2 d=0.000856225 t=7179
wu hao 	五號	c=1 d=0.00487763 t=7179
wu hao zi 	五號字	c=1 d=0.0254765 t=7179
wu ji 	五級	c=0 d=1.13686e-10 t=7179
wu ji biao ti 	五級標題	c=2 d=0.00011111 t=7179
wu ka zhi fu 	無卡支付	c=3 d=2.37857e-12 t=7179
wu li 	物理	c=1 d=0.353455 t=7179
wu lin 	武林	c=0 d=2.75599e-16 t=7179
wu liu pei song 	物流配送	c=1 d=8.46713e-14 t=7179
wu meng da 	吳孟達	c=1 d=3.00049e-15 t=7179
wu nai 	無奈	c=1 d=1.00001 t=4062
wu nai yu 	無奈於	c=1 d=1 t=2087
wu neng 	無能	c=2 d=0.36631 t=7179
wu ren 	無人	c=2 d=7.86912e-14 t=7179
wu ren fei xing qi 	無人飛行器	c=1 d=5.84854e-14 t=7179
wu ren ji 	無人機	c=30 d=2.25737e-05 t=7179
wu shan 	巫山	c=1 d=6.27632e-12 t=7179
wu shan kao yu 	巫山烤魚	c=1 d=5.76048e-12 t=7179
wu suo wei 	無所謂	c=4 d=0.650132 t=7179
wu xian yao kong 	無線遙控	c=1 d=2.92591e-13 t=7179
wu xiao 	無效	c=1 d=0.000690852 t=7179
wu xiao de 	無效的	c=1 d=0.00694315 t=7179
wu xu 	無需	c=1 d=7.7584e-15 t=7179
wu ya li 	無壓力	c=1 d=1 t=481
wu yi li wai 	無一例外	c=1 d=1.84263e-14 t=7179
wu yong 	無用	c=0 d=1.01546e-05 t=7179
wu yong wen jian jia 	無用文件夾	c=1 d=0.000102055 t=7179
wu yu shu ru fa 	吳語輸入法	c=5 d=9.95106e-05 t=7179
wu yue 	五月	c=1 d=1 t=208
xi 	系	c=1 d=2.15156e-14 t=7179
xi guan 	習慣	c=3 d=2.33884e-05 t=7179
xi guan xing 	習慣性	c=1 d=6.69159e-10 t=7179
xi huan 	喜歡	c=6 d=0.591555 t=7179
xi la 	希臘	c=2 d=2.68946e-09 t=7179
xi la zi mu 	希臘字母	c=3 d=1.30729e-05 t=7179
xi mie 	熄滅	c=1 d=1 t=1631
xi shu 	係數	c=1 d=8.29805e-12 t=7179
xi tong 	系統	c=26 d=0.579288 t=7179
xi wang 	希望	c=3 d=2.14454e-05 t=7179
xi wei 	細微	c=1 d=0.0127784 t=7179
xi wen le jian 	喜聞樂見	c=1 d=0.0403566 t=7179
xi xue gui 	吸血鬼	c=1 d=9.9586e-11 t=7179
xi zao 	洗澡	c=1 d=9.85615e-07 t=7179
xi ze 	細則	c=1 d=1 t=2906
xia 	下	c=77 d=1.49057 t=7179
xia 	俠	c=0 d=2.27321e-15 t=7179
xia 	瞎	c=1 d=0.0132655 t=7179
xia ban 	下班	c=1 d=0.0792617 t=7179
xia ban chang 	下半場	c=1 d=1 t=4661
xia cao xin 	瞎操心	c=1 d=0.13332 t=7179
xia ci 	下次	c=2 d=1.00039 t=2836
xia ge 	下個	c=0 d=0.1 t=1005
xia ge ye 	下個也	c=1 d=1 t=1006
xia ge yue 	下個月	c=1 d=1.11742e-12 t=7179
xia hua xian 	下劃線	c=8 d=0.000193545 t=7179
xia jiang 	下降	c=1 d=0.431711 t=7179
xia jiao biao 	下角標	c=1 d=1.76977e-10 t=7179
xia lai 	下來	c=1 d=2.06186e-13 t=7179
xia mian 	下面	c=7 d=1.09136e-06 t=7179
xia shuo 	瞎說	c=1 d=1.14551e-10 t=7179
xia tian 	夏天	c=1 d=0.133989 t=7179
xia wu 	下午	c=3 d=0.312945 t=7179
xia xian 	下線	c=1 d=1 t=2477
xia yi dai 	下一代	c=1 d=4.00926e-13 t=7179
xia yi ye 	下一頁	c=1 d=7.91109e-09 t=7179
xia zai 	下載	c=23 d=3.05178 t=7179
xia zai di zhi 	下載地址	c=1 d=3.10525e-07 t=7179
xia zai su du 	下載速度	c=1 d=1 t=3184
xia zhao ji 	瞎着急	c=1 d=0.0773047 t=7179
xia zhui 	下墜	c=1 d=1 t=2593
xian 	先	c=14 d=0.0282586 t=7179
xian 	線	c=4 d=1.46791 t=7179
xian cai 	線材	c=1 d=1 t=3019
xian cheng 	現成	c=1 d=2.83259e-14 t=7179
xian cun 	現存	c=1 d=1.59007e-15 t=7179
xian dai 	現代	c=2 d=0.241476 t=7179
xian de 	顯得	c=1 d=7.56685e-15 t=7179
xian ding 	限定	c=1 d=1.88799e-06 t=7179
xian gong fu 	閒工夫	c=1 d=0.203926 t=7179
xian ji 	獻祭	c=1 d=0.591555 t=7179
xian jin xing 	先進性	c=2 d=1.04677e-06 t=7179
xian ka 	顯卡	c=5 d=0.402103 t=7179
xian luo 	暹羅	c=1 d=1.09005 t=4032
xian luo zhi lian 	暹羅之戀	c=1 d=1 t=4033
xian mu 	羨慕	c=0 d=1.33434e-12 t=7179
xian qu 	先去	c=2 d=8.9167e-05 t=7179
xian sheng 	先生	c=1 d=3.80194e-06 t=7179
xian shi 	賢士	c=3 d=1.53972e-07 t=7179
xian shi 	顯示	c=23 d=0.353488 t=7179
xian shi qi 	顯示器	c=2 d=2.2807e-12 t=7179
xian shua 	線刷	c=1 d=1 t=1551
xian shua bao 	線刷包	c=2 d=2.3383e-15 t=7179
xian xing 	線性	c=1 d=6.46253e-12 t=7179
xian za 	閒雜	c=1 d=1.29178e-12 t=7179
xian zai 	現在	c=34 d=1.2189 t=7179
xian zhi 	限制	c=1 d=1 t=4372
xiang 	想	c=16 d=0.49672 t=7179
xiang bi 	相比	c=2 d=5.71701e-11 t=7179
xiang dang 	相當	c=1 d=2.5675e-13 t=7179
xiang dang da 	相當大	c=1 d=2.55642e-13 t=7179
xiang dang yu 	相當於	c=1 d=3.10525e-07 t=7179
xiang dao 	想到	c=1 d=2.69912e-05 t=7179
xiang dui 	相對	c=1 d=0.00158052 t=7179
xiang dui er yan 	相對而言	c=1 d=1.46403e-14 t=7179
xiang dui yu 	相對於	c=1 d=6.21125e-16 t=7179
xiang fa 	想法	c=4 d=2.10124 t=7179
xiang gang ren 	香港人	c=1 d=4.27706e-09 t=7179
xiang ge 	相隔	c=1 d=0.000642592 t=7179
xiang guan 	相關	c=3 d=0.0116939 t=7179
xiang guan xin xi 	相關信息	c=1 d=1 t=4461
xiang guo 	想過	c=1 d=5.90631e-12 t=7179
xiang hao 	想好	c=0 d=0.0138761 t=7179
xiang hao le 	想好了	c=1 d=0.139457 t=7179
xiang ji 	相機	c=3 d=0.0629761 t=7179
xiang jia 	相加	c=1 d=1.20869e-15 t=7179
xiang jia hou 	相加後	c=1 d=1.10935e-15 t=7179
xiang jiao 	香蕉	c=0 d=2.78994e-13 t=7179
xiang jiao pai 	香蕉派	c=1 d=2.80393e-12 t=7179
xiang liang 	向量	c=5 d=5.11517e-15 t=7179
xiang mu 	項目	c=6 d=2.06579e-06 t=7179
xiang ni 	向你	c=1 d=3.28027e-05 t=7179
xiang qi lai 	想起來	c=1 d=4.27633e-07 t=7179
xiang qu 	想去	c=1 d=2.05688e-14 t=7179
xiang shi 	像是	c=1 d=1.49e-15 t=7179
xiang su 	像素	c=1 d=1 t=3118
xiang tong 	相同	c=5 d=0.00100818 t=7179
xiang tong yuan su 	相同元素	c=1 d=3.37316e-10 t=7179
xiang xi 	詳細	c=0 d=0.00702988 t=7179
xiang xi lai 	詳細來	c=1 d=0.0706512 t=7179
xiang xi xin xi 	詳細信息	c=1 d=1 t=4575
xiang xin 	相信	c=1 d=0.285076 t=7179
xiang xin ai 	相信愛	c=2 d=0.0927129 t=7179
xiang yao 	想要	c=17 d=0.883598 t=7179
xiang zhe 	想着	c=1 d=3.46633e-07 t=7179
xiao 	小	c=11 d=1.14837 t=7179
xiao 	曉	c=1 d=1.79219e-11 t=7179
xiao 	笑	c=1 d=0.150094 t=7179
xiao ao 	笑傲	c=0 d=5.0296e-05 t=7179
xiao ao pao sheng ou 	笑傲拋生耦	c=1 d=0.000505481 t=7179
xiao dao 	小島	c=1 d=1.39937e-12 t=7179
xiao di 	小弟	c=2 d=3.97036e-06 t=7179
xiao er 	小二	c=1 d=1.34752e-09 t=7179
xiao er hao 	小二號	c=2 d=0.00795185 t=7179
xiao fei 	消費	c=1 d=1 t=357
xiao guo 	效果	c=3 d=0.0934807 t=7179
xiao hai zi 	小孩子	c=1 d=1.77925e-14 t=7179
xiao hao 	消耗	c=1 d=1 t=3188
xiao hua 	消化	c=2 d=1.50493e-07 t=7179
xiao jian pan 	小鍵盤	c=5 d=6.9575e-09 t=7179
xiao jie 	小節	c=1 d=0.00290013 t=7179
xiao jie biao ti 	小節標題	c=1 d=0.0025415 t=7179
xiao lang hao 	小狼毫	c=2 d=1.03592 t=7179
xiao lian 	笑臉	c=1 d=4.74977e-07 t=7179
xiao liu hao 	小六號	c=1 d=0.00412784 t=7179
xiao mi 	小米	c=16 d=0.818439 t=7179
xiao mi he zi 	小米盒子	c=1 d=0.101266 t=7179
xiao mi ping ban 	小米平板	c=1 d=1.53063e-08 t=7179
xiao mi shou ji 	小米手機	c=1 d=1.523e-08 t=7179
xiao mi yi dong dian yuan 	小米移動電源	c=1 d=1.76947e-08 t=7179
xiao peng you 	小朋友	c=0 d=5.78837e-11 t=7179
xiao peng you qu le 	小朋友去了	c=1 d=5.81739e-10 t=7179
xiao qi 	小氣	c=1 d=2.18898e-11 t=7179
xiao qu 	校區	c=0 d=0.1 t=1032
xiao sai 	小塞	c=1 d=1 t=766
xiao san 	小三	c=7 d=0.00526295 t=7179
xiao san hao 	小三號	c=4 d=0.00923878 t=7179
xiao shi 	小時	c=3 d=2.16753e-13 t=7179
xiao shi 	消失	c=1 d=2.15676e-13 t=7179
xiao si 	小四	c=14 d=0.00387476 t=7179
xiao si hao 	小四號	c=1 d=0.00404611 t=7179
xiao tu biao 	小圖標	c=1 d=1 t=3463
xiao wen ti 	小問題	c=1 d=9.14554e-09 t=7179
xiao wu 	小五	c=2 d=0.000524233 t=7179
xiao wu hao 	小五號	c=1 d=0.00408677 t=7179
xiao xi 	消息	c=7 d=2.01832 t=4632
xiao xi he zi 	消息盒子	c=1 d=1 t=4633
xiao xiao 	小小	c=0 d=0.000244185 t=7179
xiao xiao jie 	小小節	c=1 d=0.00268383 t=7179
xiao xiao jie biao ti 	小小節標題	c=1 d=0.00280967 t=7179
xiao xiao xiao 	小小小	c=1 d=0.00245409 t=7179
xiao xiao xiao jie biao ti 	小小小節標題	c=1 d=0.00256704 t=7179
xiao xin 	小心	c=1 d=7.48646e-07 t=7179
xiao xing 	小型	c=3 d=2.02422e-13 t=7179
xiao yu 	小於	c=1 d=1 t=2957
xiao yuan 	校園	c=3 d=1.78321 t=4035
xiao zu 	小組	c=1 d=1.56639e-15 t=7179
xie 	些	c=4 d=1.1695e-10 t=7179
xie 	寫	c=18 d=0.271173 t=7179
xie 	謝	c=1 d=2.32996e-10 t=7179
xie 	鞋	c=7 d=2.58466 t=7179
xie cheng 	寫成	c=1 d=0.000342239 t=7179
xie chu lai 	寫出來	c=1 d=4.90792e-10 t=7179
xie de 	寫的	c=1 d=0.205975 t=7179
xie dong 	謝東	c=1 d=1 t=2534
xie hu 	邪乎	c=1 d=1.69161e-08 t=7179
xie lun wen 	寫論文	c=1 d=3.83023e-05 t=7179
xie ru 	寫入	c=2 d=0.00339653 t=7179
xie ruan jian 	寫軟件	c=1 d=1 t=2988
xie tian xie di 	謝天謝地	c=4 d=9.17108e-10 t=7179
xie tian xie di ni lai la 	謝天謝地你來啦	c=2 d=2.57436e-06 t=7179
xie wan 	寫完	c=1 d=0.341298 t=7179
xie wen 	斜紋	c=1 d=1 t=3856
xie xie 	謝謝	c=11 d=0.158817 t=7179
xie xie hui fu 	謝謝回覆	c=1 d=1 t=2667
xie xie la 	謝謝啦	c=3 d=0.000659473 t=7179
xie xie ti gong 	謝謝提供	c=1 d=3.2409e-10 t=7179
xie yi 	協議	c=3 d=0.0312155 t=7179
xie yi ge 	寫一個	c=1 d=2.18407e-14 t=7179
xie zai 	卸載	c=3 d=0.135335 t=7179
xie zai bu liao 	卸載不了	c=1 d=1.57698e-06 t=7179
xie zhu 	協助	c=1 d=0.000133021 t=7179
xie zi 	鞋子	c=1 d=0.860708 t=7179
xin 	心	c=1 d=0.12938 t=7179
xin 	新	c=1 d=0.00660453 t=7179
xin an 	信安	c=1 d=9.90724e-09 t=7179
xin bai lun 	新百倫	c=1 d=0.923116 t=7179
xin ban 	新版	c=0 d=0.082689 t=7179
xin ban ben 	新版本	c=1 d=2.32355e-08 t=7179
xin ban ben yi jing 	新版本已經	c=1 d=1 t=1653
xin chuang kou 	新窗口	c=1 d=1 t=2179
xin de 	新的	c=6 d=0.140858 t=7179
xin dian tu 	心電圖	c=1 d=1 t=3402
xin fang an 	新方案	c=0 d=0.1 t=2874
xin feng 	新風	c=1 d=3.78555e-14 t=7179
xin gong neng 	新功能	c=1 d=1 t=3579
xin hao 	信號	c=2 d=0.0264701 t=7179
xin jian 	新建	c=5 d=6.00082e-06 t=7179
xin ku 	辛苦	c=0 d=0.0582748 t=7179
xin man yi zu 	心滿意足	c=1 d=1 t=390
xin pian 	芯片	c=1 d=9.66592e-13 t=7179
xin shou 	新手	c=1 d=2.04628e-12 t=7179
xin song ti 	新宋體	c=1 d=1 t=3948
xin wen 	新聞	c=1 d=3.17618e-08 t=7179
xin wen jian 	新文件	c=1 d=1 t=2633
xin xi 	信息	c=8 d=0.870893 t=7179
xin xin ku ku 	辛辛苦苦	c=1 d=0.000183188 t=7179
xin yi 	心意	c=2 d=2.15268e-05 t=7179
xin yong 	信用	c=1 d=6.57718e-13 t=7179
xing 	性	c=1 d=2.24401e-10 t=7179
xing 	興	c=1 d=1 t=3702
xing 	行	c=1 d=4.24763e-16 t=7179
xing bie 	性別	c=2 d=0.0019662 t=7179
xing cheng 	形成	c=1 d=1 t=3733
xing ji 	星際	c=0 d=0.0135335 t=7179
xing ji chuan yue 	星際穿越	c=2 d=0.274083 t=7179
xing ming 	姓名	c=3 d=0.000128446 t=7179
xing neng 	性能	c=1 d=0.241714 t=7179
xing qi er 	星期二	c=1 d=1 t=217
xing qi liu 	星期六	c=1 d=1 t=221
xing qi ri 	星期日	c=1 d=1 t=222
xing qi san 	星期三	c=1 d=1 t=218
xing qi si 	星期四	c=1 d=1 t=219
xing qi wu 	星期五	c=1 d=0.213312 t=7179
xing qi yi 	星期一	c=1 d=1 t=216
xing qiu 	星球	c=0 d=0.0158025 t=7179
xing qiu jue qi 	星球崛起	c=1 d=0.158817 t=7179
xing shi 	形式	c=3 d=0.00290413 t=7179
xing wei 	行爲	c=1 d=1 t=4152
xing zhi 	性質	c=1 d=1.01387e-15 t=7179
xing zi 	性子	c=1 d=0.00108628 t=7179
xiong di 	兄弟	c=1 d=1 t=2536
xiong qian 	胸前	c=2 d=0.240256 t=7179
xiong yang 	熊樣	c=1 d=6.0246e-10 t=7179
xiu 	修	c=1 d=1 t=2849
xiu fu 	修復	c=2 d=5.63436e-05 t=7179
xiu gai 	修改	c=17 d=0.140907 t=7179
xiu mian 	休眠	c=1 d=1 t=2424
xiu mu 	朽木	c=1 d=1 t=2144
xiu xi 	休息	c=1 d=1.88895e-12 t=7179
xiu xian 	休閒	c=1 d=0.831104 t=7179
xiu zheng 	修正	c=1 d=4.82319e-11 t=7179
xu 	序	c=1 d=1.33479e-15 t=7179
xu 	需	c=1 d=9.30937e-12 t=7179
xu fei 	續費	c=1 d=1 t=2334
xu guang qiang 	許廣強	c=1 d=1 t=1745
xu ni ji 	虛擬機	c=2 d=0.995012 t=7179
xu qi 	續期	c=1 d=0.10435 t=7179
xu qiu 	需求	c=5 d=1.14888 t=7179
xu shao yang 	許紹洋	c=1 d=1 t=3934
xu yao 	需要	c=35 d=1.37296 t=7179
xuan dan 	選單	c=1 d=1.04386e-05 t=7179
xuan feng 	旋風	c=6 d=0.669882 t=7179
xuan gua 	懸掛	c=1 d=1 t=1946
xuan ran 	渲染	c=5 d=3.61328e-11 t=7179
